"timetable_id","route_id","direction_id","start_date","end_date","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","timetable_label","service_notes","orientation","timetable_page_id","timetable_sequence","direction_name","include_exceptions","show_trip_continuation"
"1138","71U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA SERVAIS, PASSAGGI SERALI","frequenza","horizontal","71U_As","3","","0","0"
"1139","71U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA SERVAIS, PASSAGGI MATTUTINI","frequenza","horizontal","71U_As","4","","0","0"
"1140","71U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA SERVAIS, PASSAGGI SERALI","frequenza","horizontal","71U_As","5","","0","0"
"1141","71U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA FARINELLI, PASSAGGI MATTUTINI","frequenza","horizontal","71U_Di","0","","0","0"
"1142","71U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA FARINELLI, PASSAGGI SERALI","frequenza","horizontal","71U_Di","1","","0","0"
"1143","71U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA FARINELLI, PASSAGGI MATTUTINI","frequenza","horizontal","71U_Di","2","","0","0"
"1144","71U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA FARINELLI, PASSAGGI SERALI","frequenza","horizontal","71U_Di","3","","0","0"
"1145","71U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA FARINELLI, PASSAGGI MATTUTINI","frequenza","horizontal","71U_Di","4","","0","0"
"1146","71U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA FARINELLI, PASSAGGI SERALI","frequenza","horizontal","71U_Di","5","","0","0"
"1147","72U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","72U_As","0","","0","0"
"1148","72U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","72U_As","1","","0","0"
"1149","72U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","72U_As","2","","0","0"
"1150","72U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","72U_As","3","","0","0"
"1151","72U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","72U_As","4","","0","0"
"1152","72U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","72U_As","5","","0","0"
"1153","72U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI MATTUTINI","frequenza","horizontal","72U_Di","0","","0","0"
"1154","72U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI SERALI","frequenza","horizontal","72U_Di","1","","0","0"
"1155","72U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI MATTUTINI","frequenza","horizontal","72U_Di","2","","0","0"
"1156","72U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI SERALI","frequenza","horizontal","72U_Di","3","","0","0"
"1157","72U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI MATTUTINI","frequenza","horizontal","72U_Di","4","","0","0"
"1158","72U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI SERALI","frequenza","horizontal","72U_Di","5","","0","0"
"1159","72BU","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","72BU_As","0","","0","0"
"1160","72BU","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","72BU_As","1","","0","0"
"1161","72BU","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","72BU_As","2","","0","0"
"1162","72BU","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","72BU_As","3","","0","0"
"1163","72BU","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI MATTUTINI","frequenza","horizontal","72BU_As","4","","0","0"
"1164","72BU","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA BERTOLA, PASSAGGI SERALI","frequenza","horizontal","72BU_As","5","","0","0"
"1165","72BU","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI MATTUTINI","frequenza","horizontal","72BU_Di","0","","0","0"
"1166","72BU","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI SERALI","frequenza","horizontal","72BU_Di","1","","0","0"
"1167","72BU","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI MATTUTINI","frequenza","horizontal","72BU_Di","2","","0","0"
"1168","72BU","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI SERALI","frequenza","horizontal","72BU_Di","3","","0","0"
"1169","72BU","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI MATTUTINI","frequenza","horizontal","72BU_Di","4","","0","0"
"1170","72BU","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: CORSO MACHIAVELLI (VENARIA), PASSAGGI SERALI","frequenza","horizontal","72BU_Di","5","","0","0"
"1171","73U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA ZARA ","dal lunedì al venerdì","horizontal","73U_As","0","","0","0"
"1172","73U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA ZARA ","sabato","horizontal","73U_As","1","","0","0"
"1173","73U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA ZARA ","domenica e festivi","horizontal","73U_As","2","","0","0"
"1174","73U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA BONSIGNORE ","dal lunedì al venerdì","horizontal","73U_Di","0","","0","0"
"1175","73U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA BONSIGNORE ","sabato","horizontal","73U_Di","1","","0","0"
"1176","73U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA BONSIGNORE ","domenica e festivi","horizontal","73U_Di","2","","0","0"
"1177","74U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI MATTUTINI","frequenza","horizontal","74U_As","0","","0","0"
"1178","74U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI SERALI","frequenza","horizontal","74U_As","1","","0","0"
"1179","74U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI MATTUTINI","frequenza","horizontal","74U_As","2","","0","0"
"1180","74U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI SERALI","frequenza","horizontal","74U_As","3","","0","0"
"1181","74U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI MATTUTINI","frequenza","horizontal","74U_As","4","","0","0"
"1182","74U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI SERALI","frequenza","horizontal","74U_As","5","","0","0"
"1183","74U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA GORINI, PASSAGGI MATTUTINI","frequenza","horizontal","74U_Di","0","","0","0"
"1184","74U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA GORINI, PASSAGGI SERALI","frequenza","horizontal","74U_Di","1","","0","0"
"1185","74U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA GORINI, PASSAGGI MATTUTINI","frequenza","horizontal","74U_Di","2","","0","0"
"1186","74U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA GORINI, PASSAGGI SERALI","frequenza","horizontal","74U_Di","3","","0","0"
"1187","74U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA GORINI, PASSAGGI MATTUTINI","frequenza","horizontal","74U_Di","4","","0","0"
"1188","74U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA GORINI, PASSAGGI SERALI","frequenza","horizontal","74U_Di","5","","0","0"
"1189","75U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: LARGO TABACCHI, PASSAGGI MATTUTINI","frequenza","horizontal","75U_As","0","","0","0"
"1190","75U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: LARGO TABACCHI, PASSAGGI SERALI","frequenza","horizontal","75U_As","1","","0","0"
"1191","75U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: LARGO TABACCHI, PASSAGGI MATTUTINI","frequenza","horizontal","75U_As","2","","0","0"
"1192","75U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: LARGO TABACCHI, PASSAGGI SERALI","frequenza","horizontal","75U_As","3","","0","0"
"1193","75U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: LARGO TABACCHI, PASSAGGI MATTUTINI","frequenza","horizontal","75U_As","4","","0","0"
"1194","75U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: LARGO TABACCHI, PASSAGGI SERALI","frequenza","horizontal","75U_As","5","","0","0"
"1195","75U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZALE VALLETTE, PASSAGGI MATTUTINI","frequenza","horizontal","75U_Di","0","","0","0"
"1196","75U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZALE VALLETTE, PASSAGGI SERALI","frequenza","horizontal","75U_Di","1","","0","0"
"1197","75U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZALE VALLETTE, PASSAGGI MATTUTINI","frequenza","horizontal","75U_Di","2","","0","0"
"1198","75U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZALE VALLETTE, PASSAGGI SERALI","frequenza","horizontal","75U_Di","3","","0","0"
"1199","75U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZALE VALLETTE, PASSAGGI MATTUTINI","frequenza","horizontal","75U_Di","4","","0","0"
"1200","75U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZALE VALLETTE, PASSAGGI SERALI","frequenza","horizontal","75U_Di","5","","0","0"
"1201","76U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIALE PARTIGIANI (COLLEGNO)","dal lunedì al venerdì","horizontal","76U_As","0","","0","0"
"1202","76U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIALE PARTIGIANI (COLLEGNO)","sabato","horizontal","76U_As","1","","0","0"
"1203","76U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIALE PARTIGIANI (COLLEGNO)","domenica e festivi","horizontal","76U_As","2","","0","0"
"1204","76U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA OLEVANO (GRUGLIASCO)","dal lunedì al venerdì","horizontal","76U_Di","0","","0","0"
"1205","76U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA OLEVANO (GRUGLIASCO)","sabato","horizontal","76U_Di","1","","0","0"
"1206","76U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA OLEVANO (GRUGLIASCO)","domenica e festivi","horizontal","76U_Di","2","","0","0"
"1207","77U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CORSO CADORE","dal lunedì al venerdì","horizontal","77U_As","0","","0","0"
"1208","77U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CORSO CADORE","sabato","horizontal","77U_As","1","","0","0"
"1209","77U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CORSO CADORE","domenica e festivi","horizontal","77U_As","2","","0","0"
"1210","77U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA SANDRE (VENARIA)","dal lunedì al venerdì","horizontal","77U_Di","0","","0","0"
"1211","77U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA SANDRE (VENARIA)","sabato","horizontal","77U_Di","1","","0","0"
"1212","77U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA SANDRE (VENARIA)","domenica e festivi","horizontal","77U_Di","2","","0","0"
"1213","78U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STRADA ALTA DI MONGRENO","dal lunedì al venerdì","horizontal","78U_As","0","","0","0"
"1214","78U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STRADA ALTA DI MONGRENO","sabato","horizontal","78U_As","1","","0","0"
"1215","78U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STRADA ALTA DI MONGRENO","domenica e festivi","horizontal","78U_As","2","","0","0"
"1216","78U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: LARGO CASALE","dal lunedì al venerdì","horizontal","78U_Di","0","","0","0"
"1217","78U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: LARGO CASALE","sabato","horizontal","78U_Di","1","","0","0"
"1218","78U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: LARGO CASALE","domenica e festivi","horizontal","78U_Di","2","","0","0"
"1219","79U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: BASILICA DI SUPERGA","dal lunedì al venerdì","horizontal","79U_As","0","","0","0"
"1220","79U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: BASILICA DI SUPERGA","sabato","horizontal","79U_As","1","","0","0"
"1221","79U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: BASILICA DI SUPERGA","domenica e festivi","horizontal","79U_As","2","","0","0"
"1222","79U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: SASSI","dal lunedì al venerdì","horizontal","79U_Di","0","","0","0"
"1223","79U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: SASSI","sabato","horizontal","79U_Di","1","","0","0"
"1224","79U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: SASSI","domenica e festivi","horizontal","79U_Di","2","","0","0"
"1225","79BU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: BALDISSERO - SUPERGA","dal lunedì al venerdì","horizontal","79BU_As","0","","0","0"
"1226","79BU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: BALDISSERO - SUPERGA","sabato","horizontal","79BU_As","1","","0","0"
"1227","79BU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: BALDISSERO - SUPERGA","domenica e festivi","horizontal","79BU_As","2","","0","0"
"1228","79BU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: SASSI","dal lunedì al venerdì","horizontal","79BU_Di","0","","0","0"
"1229","79BU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: SASSI","sabato","horizontal","79BU_Di","1","","0","0"
"1230","79BU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: SASSI","domenica e festivi","horizontal","79BU_Di","2","","0","0"
"1231","8U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CORSO BOLZANO","dal lunedì al venerdì","horizontal","8U_As","0","","0","0"
"1232","8U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CORSO BOLZANO","sabato","horizontal","8U_As","1","","0","0"
"1233","8U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CORSO BOLZANO","domenica e festivi","horizontal","8U_As","2","","0","0"
"1234","8U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA MEZZALUNA (SAN MAURO)","dal lunedì al venerdì","horizontal","8U_Di","0","","0","0"
"1235","8U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA MEZZALUNA (SAN MAURO)","sabato","horizontal","8U_Di","1","","0","0"
"1236","8U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA MEZZALUNA (SAN MAURO)","domenica e festivi","horizontal","8U_Di","2","","0","0"
"1237","80U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STRADA MONCALVO","dal lunedì al venerdì","horizontal","80U_As","0","","0","0"
"1238","80U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STRADA MONCALVO","sabato","horizontal","80U_As","1","","0","0"
"1239","80U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STRADA MONCALVO","domenica e festivi","horizontal","80U_As","2","","0","0"
"1240","80U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: P.BADEN BADEN(MONCALIERI)","dal lunedì al venerdì","horizontal","80U_Di","0","","0","0"
"1241","80U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: P.BADEN BADEN(MONCALIERI)","sabato","horizontal","80U_Di","1","","0","0"
"1242","80U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: P.BADEN BADEN(MONCALIERI)","domenica e festivi","horizontal","80U_Di","2","","0","0"
"1243","81U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CORSO MARONCELLI","dal lunedì al venerdì","horizontal","81U_As","0","","0","0"
"1244","81U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CORSO MARONCELLI","sabato","horizontal","81U_As","1","","0","0"
"1245","81U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CORSO MARONCELLI","domenica e festivi","horizontal","81U_As","2","","0","0"
"1246","81U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA DELLE PRIMULE (MONCALIERI)","dal lunedì al venerdì","horizontal","81U_Di","0","","0","0"
"1247","81U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA DELLE PRIMULE (MONCALIERI)","sabato","horizontal","81U_Di","1","","0","0"
"1248","81U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA DELLE PRIMULE (MONCALIERI)","domenica e festivi","horizontal","81U_Di","2","","0","0"
"1249","82U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STRADA CARPICE (MONCALIERI)","dal lunedì al venerdì","horizontal","82U_As","0","","0","0"
"1250","82U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STRADA CARPICE (MONCALIERI)","sabato","horizontal","82U_As","1","","0","0"
"1251","82U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STRADA CARPICE (MONCALIERI)","domenica e festivi","horizontal","82U_As","2","","0","0"
"1252","82U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: P. CADUTI PER LA LIBERTÀ (MONCALIERI)","dal lunedì al venerdì","horizontal","82U_Di","0","","0","0"
"1253","82U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: P. CADUTI PER LA LIBERTÀ (MONCALIERI)","sabato","horizontal","82U_Di","1","","0","0"
"1254","82U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: P. CADUTI PER LA LIBERTÀ (MONCALIERI)","domenica e festivi","horizontal","82U_Di","2","","0","0"
"1255","83U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA GOITO - STRADA BAUDUCCHI","dal lunedì al venerdì","horizontal","83U_As","0","","0","0"
"1256","83U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA GOITO - STRADA BAUDUCCHI","sabato","horizontal","83U_As","1","","0","0"
"1257","83U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA GOITO - STRADA BAUDUCCHI","domenica e festivi","horizontal","83U_As","2","","0","0"
"1258","83U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: TROFARELLO - VILLASTELLONE","dal lunedì al venerdì","horizontal","83U_Di","0","","0","0"
"1259","83U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: TROFARELLO - VILLASTELLONE","sabato","horizontal","83U_Di","1","","0","0"
"1260","83U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: TROFARELLO - VILLASTELLONE","domenica e festivi","horizontal","83U_Di","2","","0","0"
"1261","84U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STRADA CARPICE (MONCALIERI)","dal lunedì al venerdì","horizontal","84U_As","0","","0","0"
"1262","84U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STRADA CARPICE (MONCALIERI)","sabato","horizontal","84U_As","1","","0","0"
"1263","84U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STRADA CARPICE (MONCALIERI)","domenica e festivi","horizontal","84U_As","2","","0","0"
"1264","84U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA CORRADINO","dal lunedì al venerdì","horizontal","84U_Di","0","","0","0"
"1265","84U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA CORRADINO","sabato","horizontal","84U_Di","1","","0","0"
"1266","84U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA CORRADINO","domenica e festivi","horizontal","84U_Di","2","","0","0"
"1267","9U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: CORSO D'AZEGLIO, PASSAGGI MATTUTINI","frequenza","horizontal","9U_As","0","","0","0"
"1268","9U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: CORSO D'AZEGLIO, PASSAGGI SERALI","frequenza","horizontal","9U_As","1","","0","0"
"1269","9U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: CORSO D'AZEGLIO, PASSAGGI MATTUTINI","frequenza","horizontal","9U_As","2","","0","0"
"1270","9U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: CORSO D'AZEGLIO, PASSAGGI SERALI","frequenza","horizontal","9U_As","3","","0","0"
"1271","9U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: CORSO D'AZEGLIO, PASSAGGI MATTUTINI","frequenza","horizontal","9U_As","4","","0","0"
"1272","9U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: CORSO D'AZEGLIO, PASSAGGI SERALI","frequenza","horizontal","9U_As","5","","0","0"
"1273","9U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA STAMPALIA, PASSAGGI MATTUTINI","frequenza","horizontal","9U_Di","0","","0","0"
"1274","9U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA STAMPALIA, PASSAGGI SERALI","frequenza","horizontal","9U_Di","1","","0","0"
"1275","9U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA STAMPALIA, PASSAGGI MATTUTINI","frequenza","horizontal","9U_Di","2","","0","0"
"1276","9U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA STAMPALIA, PASSAGGI SERALI","frequenza","horizontal","9U_Di","3","","0","0"
"1277","9U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA STAMPALIA, PASSAGGI MATTUTINI","frequenza","horizontal","9U_Di","4","","0","0"
"1278","9U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA STAMPALIA, PASSAGGI SERALI","frequenza","horizontal","9U_Di","5","","0","0"
"1279","90U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: OSPEDALE SAN LUIGI","dal lunedì al venerdì","horizontal","90U_As","0","","0","0"
"1280","90U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: OSPEDALE SAN LUIGI","sabato","horizontal","90U_As","1","","0","0"
"1281","90U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: OSPEDALE SAN LUIGI","domenica e festivi","horizontal","90U_As","2","","0","0"
"1282","90U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: STRADA VOLVERA (ORBASSANO)","dal lunedì al venerdì","horizontal","90U_Di","0","","0","0"
"1283","90U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: STRADA VOLVERA (ORBASSANO)","sabato","horizontal","90U_Di","1","","0","0"
"1284","90U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: STRADA VOLVERA (ORBASSANO)","domenica e festivi","horizontal","90U_Di","2","","0","0"
"1285","91U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZALE CAIO MARIO","dal lunedì al venerdì","horizontal","91U_As","0","","0","0"
"1286","91U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZALE CAIO MARIO","sabato","horizontal","91U_As","1","","0","0"
"1287","91U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZALE CAIO MARIO","domenica e festivi","horizontal","91U_As","2","","0","0"
"1288","91U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA DELLA CELLA","dal lunedì al venerdì","horizontal","91U_Di","0","","0","0"
