ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
068000000365,haladtpg,,,Horns,,Horns,,Horns,,Moorfield Road,,,,,,NW,E0037809,Barrows Green,Widnes,,Widnes,EN,Barrows Green,EN,false,UKOS,352579,387800,-2.71442,53.3849,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000366,haladtpj,,,Horns,,Horns,,Horns,,Moorfield Road,,,,,,SE,E0037809,Barrows Green,Widnes,,Widnes,EN,Barrows Green,EN,false,UKOS,352561,387850,-2.7147,53.38535,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000371,haladtpm,,,Page Lane,,Page Lane,,Page Lane,,Halton View Road,,,,,,NE,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352453,386430,-2.7161,53.37258,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000372,haladtpt,,,Page Lane,,Page Lane,,Page Lane,,Halton View Road,,,,,,SW,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352366,386384,-2.71741,53.37216,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-05-03T16:35:24,13,new,active
068000000381,haladtwp,,,Page Lane,,Page Lane,,Page Lane,,Page Lane,,,,,,NE,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352323,386286,-2.71804,53.37127,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000382,haladtwt,,,Page Lane,,Page Lane,,Page Lane,,Page Lane,,,,,,N,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352323,386320,-2.71804,53.37158,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000359,haladtmj,,,Dykin Road,,Dykin Rd,,Dykin Rd,,Dykin Road,,,,,,SW,E0037809,Barrows Green,Widnes,,Widnes,EN,Barrows Green,EN,false,UKOS,353070,387306,-2.70696,53.38051,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000360,haladtmp,,,Dykin Road,,Dykin Rd,,Dykin Rd,,Dykin Road,,,,,,NE,E0037809,Barrows Green,Widnes,,Widnes,EN,Barrows Green,EN,false,UKOS,353082,387340,-2.70679,53.38081,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000361,haladtmt,,,Chorleys Lane,,Chorleys Lane,,Chorleys Lane,,Moorfield Road,,,,,,NW,E0037809,Barrows Green,Widnes,,Widnes,EN,Barrows Green,EN,false,UKOS,352872,387209,-2.70992,53.37962,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000362,haladtmw,,,Chorleys Lane,,Chorleys Lane,,Chorleys Lane,,Moorfield Road,,,,,,SE,E0037809,Barrows Green,Widnes,,Widnes,EN,Barrows Green,EN,false,UKOS,352902,387168,-2.70947,53.37925,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000377,haladtwj,,,Dans Road,,Dans Rd,,Dans Rd,,Dans Road,,,,,,NE,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,353445,386840,-2.70126,53.37635,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000378,haladtwm,,,Dans Road,,Dans Rd,,Dans Rd,,Dans Road,,,,,,SW,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,353428,386806,-2.70151,53.37604,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000373,haladtpw,,,Halton View Road,,Halton View Rd,,Halton View Rd,,Halton View Road,,,,,,NW,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352639,386449,-2.71331,53.37277,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000374,haladtwa,,,Halton View Road,,Halton View Rd,,Halton View Rd,,Halton View Road,,,,,,W,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352612,386441,-2.71372,53.37269,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000375,haladtwd,,,Crow Wood Cnr.,,Crow Wood Cnr.,,Crow Wood Cnr.,,Warrington Road,,,,,,NE,E0037817,Crow Wood,Widnes,,Widnes,EN,Crow Wood,EN,false,UKOS,352922,386549,-2.70907,53.37369,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000376,haladtwg,,,Crow Wood Cnr.,,Crow Wood Cnr.,,Crow Wood Cnr.,,Warrington Road,,,,,,SE,E0037817,Crow Wood,Widnes,,Widnes,EN,Crow Wood,EN,false,UKOS,352912,386528,-2.70922,53.3735,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000238,haladmtd,,,Upton Community Centre,,Sporting Ford,,Sporting Ford,,Hough Green Road,,,,,,E,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348822,387196,-2.7708,53.37912,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2019-07-16T13:37:37,10,new,active
068000000239,haladmtg,,,Upton Community Centre,,Sporting Ford,,Sporting Ford,,Hough Green Road,,,,,,W,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348730,387169,-2.77218,53.37887,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2019-07-16T13:38:22,10,new,active
068000000240,haladmtj,,,St. Basils,,St. Basils,,St. Basils,,Hough Green Road,,,,,,SW,E0037826,Hough Green,Widnes,,Widnes,EN,Hough Green,EN,false,UKOS,348468,386980,-2.77608,53.37715,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000241,haladmtm,,,St. Basils,,St. Basils,,St. Basils,,Hough Green Road,,,,,,NE,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348485,387043,-2.77584,53.37772,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000242,haladmtp,,,Wellington Inn,,Wellington Inn,,Wellington Inn,,Prescot Road,,,,,,NW,E0037807,Ball ODitton,Ditton,,Widnes,EN,Ball O'Ditton,EN,false,UKOS,349770,386492,-2.75644,53.37289,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000234,haladmpm,,,Foxcote,,Foxcote,,Foxcote,,Arley Drive,,,,,,NE,E0037826,Hough Green,Widnes,,Widnes,EN,Hough Green,EN,false,UKOS,348874,386839,-2.76996,53.37592,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000235,haladmpt,,,Fulbeck,,Fulbeck,,Fulbeck,,Arley Drive,,,,,,N,E0037826,Hough Green,Widnes,,Widnes,EN,Hough Green,EN,false,UKOS,349156,386937,-2.76574,53.37683,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000236,haladmpw,,,Haddon Drive,,Haddon Drive,,Haddon Dr,,Hough Green Road,,,,,,W,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,349112,387157,-2.76643,53.3788,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000237,haladmta,,,Haddon Drive,,Haddon Dr,,Haddon Dr,,Hough Green Road,,,,,,E,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,349190,387160,-2.76526,53.37884,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000251,halmdmdt,,,Haddon Drive,,Blair Drive,,Haddon Drive,,Blair Drive,,,,,,SE,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,349066,387375,-2.76716,53.38076,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2019-06-06T14:33:23,6,new,active
068000000244,haladmtw,,,Four Topped Oak,,Four Topped Oak,,Four Topped Oak,,Hough Green Road,,,,,,NW,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,349457,387073,-2.76123,53.37808,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000245,haladmwa,,,Four Topped Oak,,Four Topped Oak,,Four Topped Oak,,Hough Green Road,,,,,,SE,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,349482,387077,-2.76086,53.37812,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-05-03T17:03:32,13,new,active
068000000250,haladmwp,,,Burnsall Drive,,Burnsall Dr,,Burnsall Dr,,Haddon Drive,,,,,,S,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,349078,387426,-2.76699,53.38122,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-05-08T13:10:20,13,new,active
068000000252,halmgmtg,,,Brookdale,,Cherry Sutton Road,,Brookdale,,Cherry Sutton Road,,,,Adj,,W,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348716,387228,-2.7724,53.3794,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000249,haladmwm,,,Billington Road,,Billington Rd,,Billington Rd,,Haddon Drive,,,,,,NE,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348941,387561,-2.76907,53.38242,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000246,haladmwd,,,Cherry Sutton,,Cherry Sutton,,Cherry Sutton,,Cherry Sutton,,,,,,W,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348901,387335,-2.76963,53.38038,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000247,haladmwg,,,Thornhills,,Thornhills,,Thornhills,,Cherry Sutton,,,,,,W,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348524,387247,-2.77529,53.37955,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000248,haladmwj,,,Alderbrook,,Alderbrook,,Alderbrook,,Cherry Sutton,,,,,,NE,E0037850,Upton,Widnes,,Widnes,EN,Upton,EN,false,UKOS,348617,387395,-2.77391,53.38089,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000213,haladmgt,,,Ormiston Chadwick Academy,,Bankfield School,,Bankfield School,,Liverpool Road,,,,,,W,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349440,386221,-2.76135,53.37042,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2025-11-11T09:37:19,79,new,active
068000000214,haladmgw,,,Ormiston Chadwick Academy,,Bankfield School,,Bankfield School,,Liverpool Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349581,386238,-2.75924,53.37059,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2025-11-11T09:34:06,73,new,active
068000000221,haladmjw,,,Hough Green Road,,Hough Green Rd,,Hough Green Rd,,Liverpool Road,,,,,,NW,E0037826,Hough Green,Widnes,,Widnes,EN,Hough Green,EN,false,UKOS,348195,386571,-2.78012,53.37344,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000222,haladmpa,,,Hough Green Road,,Hough Green Rd,,Hough Green Rd,,Liverpool Road,,,,,,SE,E0037826,Hough Green,Widnes,,Widnes,EN,Hough Green,EN,false,UKOS,348207,386577,-2.77994,53.3735,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000231,haladmpd,,,Afton,,Afton,,Afton,,Hough Green Road,,,,,,NE,E0037826,Hough Green,Widnes,,Widnes,EN,Hough Green,EN,false,UKOS,348293,386713,-2.77867,53.37473,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000232,haladmpg,,,Afton,,Afton,,Afton,,Hough Green Road,,,,,,SW,E0037826,Hough Green,Widnes,,Widnes,EN,Hough Green,EN,false,UKOS,348283,386634,-2.77881,53.37402,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000219,haladmjp,,,Hough Green Station,,Hough Green Stn,,Hough Green Stn,,Liverpool Road,,,,,,NW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348560,386334,-2.7746,53.37135,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000220,haladmjt,,,Hough Green Station,,Hough Green Stn,,Hough Green Stn,,Liverpool Road,,,,,,E,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348677,386331,-2.77284,53.37133,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000217,haladmjg,,,Crawford Avenue,,Crawford Ave,,Crawford Ave,,Liverpool Road,,,,,,NW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348772,386305,-2.77141,53.37111,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000218,haladmjm,,,Sunningdale,,Crawford Ave,,Sunningdale,,Liverpool Road,,,,,,SE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348929,386286,-2.76904,53.37095,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000294,haladpjt,,,Derby Road,,Farnworth,,Derby Rd,,Derby Road,,,,,,W,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,351722,387386,-2.72724,53.3811,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000295,haladpjw,,,Derby Road,,Farnworth,,Derby Rd,,Derby Road,,,,,,E,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,351741,387400,-2.72695,53.38123,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000296,haladpma,,,Sefton Avenue,,Sefton Avenue,,Sefton Ave,,Derby Road,,,,,,W,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,351428,387330,-2.73165,53.38057,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000297,haladpmd,,,Sefton Avenue,,Sefton Avenue,,Sefton Ave,,Derby Road,,,,,,E,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,351432,387346,-2.73159,53.38072,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000292,haladpjm,,,Everite Works,,Everite Works,,Everite Works,,Derby Road,,,,,,E,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,352036,387669,-2.72256,53.38368,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000293,haladpjp,,,Everite Works,,Everite Works,,Everite Works,,Derby Road,,,,,,SW,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,352084,387694,-2.72184,53.38391,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000284,haladpja,,,Horse & Jockey,,Horse & Jockey,,Horse & Jockey,,Birchfield Road,,,,,,N,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351333,386443,-2.73294,53.37259,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000290,haladpjd,,,Peelhouse Lane,,Farnworth,,Peelhouse Lane,,Peelhouse Lane,,,,,,N,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,351832,387336,-2.72558,53.38067,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000291,haladpjg,,,Peelhouse Lane,,Farnworth,,Peelhouse Lane,,Peelhouse Lane,,,,,,S,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,351853,387316,-2.72526,53.38049,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000298,haladpmg,,,Widnes Station,,Widnes Station,,Widnes Station,,Birchfield Road,,,,,,NE,E0037851,Upton Rocks,Widnes,,Widnes,EN,Upton Rocks,EN,false,UKOS,351347,387205,-2.73285,53.37944,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000308,haladptj,,,Pendlebury Farm,,Pendlebury Farm,,Pendlebury Farm,,South Lane,,,,,,E,E0037809,Barrows Green,Widnes,,Widnes,EN,Barrows Green,EN,false,UKOS,353883,387913,-2.69483,53.38603,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000309,haladptm,,,Pendlebury Farm,,Pendlebury Farm,,Pendlebury Farm,,South Lane,,,,,,W,E0037809,Barrows Green,Widnes,,Widnes,EN,Barrows Green,EN,false,UKOS,353881,387907,-2.69486,53.38598,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000303,haladpta,,,Buckingham Avenue,,Buckingham Ave,,Buckingham Ave,,Birchfield Road,,,,,,S,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,351092,387946,-2.73679,53.38608,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000299,haladpmj,,,Widnes Station,,Widnes Station,,Widnes Station,,Birchfield Road,,,,,,SW,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,351358,387188,-2.73268,53.37929,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000300,haladpmp,,,Pit Lane,,Pit Lane,,Pit Lane,,Birchfield Road,,,,,,NW,E0037851,Upton Rocks,Widnes,,Widnes,EN,Upton Rocks,EN,false,UKOS,351190,387670,-2.73528,53.38361,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000301,haladpmt,,,Pit Lane,,Pit Lane,,Pit Lane,,Birchfield Road,,,,,,SE,E0037822,Farnworth,Widnes,,Widnes,EN,Farnworth,EN,false,UKOS,351243,387604,-2.73447,53.38302,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000302,haladpmw,,,Buckingham Avenue,,Buckingham Ave,,Buckingham Ave,,Birchfield Road,,,,,,N,E0037851,Upton Rocks,Widnes,,Widnes,EN,Upton Rocks,EN,false,UKOS,351072,388001,-2.7371,53.38657,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000283,haladpgw,,,Cypress Avenue,,Cypress Avenue,,Cypress Ave,,Lockett Road,,,,,,E,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351762,387059,-2.72659,53.37817,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000268,haladpaw,,,Lytham Road,,Lytham Road,,Lytham Rd,,Peelhouse Lane,,,,,,N,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351903,386907,-2.72444,53.37682,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000269,haladpda,,,Lytham Road,,Lytham Road,,Lytham Rd,,Peelhouse Lane,,,,,,S,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351919,386872,-2.7242,53.3765,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000270,haladpdg,,,Fairfield High,,Fairfield High,,Fairfield High,,Peel House Lane,,,,,,N,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351873,387130,-2.72493,53.37882,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-07-31T13:26:15,10,new,active
068000000271,haladpdj,,,Fairfield High,,Fairfield High,,Fairfield High,,Peel House Lane,,,,,,S,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351890,387120,-2.72467,53.37873,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-07-31T13:26:28,11,new,active
068000000266,haladpap,,,Barracks,,Barracks,,Barracks,,Peelhouse Lane,,,,,,N,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351927,386701,-2.72405,53.37497,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-05-03T16:25:00,13,new,active
068000000267,haladpat,,,Barracks,,Barracks,,Barracks,,Peelhouse Lane,,,,,,S,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351945,386670,-2.72378,53.37469,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000263,haladpag,,,Harris Shop,,Harris's,,Harris Shop,,Albert Road,,,,,,N,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351848,386095,-2.72515,53.36951,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000264,haladpaj,,,Peelhouse Lane,,Peelhouse Lane,,Peelhouse Lane,,Albert Road,,,,,,NE,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,351967,386255,-2.72338,53.37096,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2019-09-20T13:43:54,4,new,active
068000000265,haladpam,,,Peelhouse Lane,,Peelhouse Lane,,Peelhouse Lane,,B5178 Albert Road,,,,,,SW,E0037805,Appleton,Widnes,,Widnes,EN,Appleton,EN,false,UKOS,352050,386240,-2.72213,53.37083,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000272,haladpdm,,,Appleton Village,,Appleton,,Appleton Village,,Appleton Village,,,,,,W,E0037853,Victoria Park,Appleton,,Widnes,EN,Victoria Park,EN,false,UKOS,351471,386347,-2.73085,53.37174,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000273,haladpdp,,,Appleton Village,,Appleton,,Appleton Village,,Appleton Village,,,,,,NE,E0037853,Victoria Park,Appleton,,Widnes,EN,Victoria Park,EN,false,UKOS,351505,386355,-2.73034,53.37182,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000279,haladpgj,,,Lockett Road,,Victoria Park,,Lockett Rd,,Lockett Road,,,,,,E,E0037853,Victoria Park,Appleton,,Widnes,EN,Victoria Park,EN,false,UKOS,351382,386996,-2.73229,53.37757,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000280,haladpgm,,,Lockett Road,,Victoria Park,,Lockett Rd,,Lockett Road,,,,,,W,E0037853,Victoria Park,Appleton,,Widnes,EN,Victoria Park,EN,false,UKOS,351346,386980,-2.73283,53.37742,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000281,haladpgp,,,Fairfield Road,,Fairfield Road,,Fairfield Rd,,Lockett Road,,,,,,E,E0037853,Victoria Park,Appleton,,Widnes,EN,Victoria Park,EN,false,UKOS,351575,387025,-2.72939,53.37785,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000282,haladpgt,,,Fairfield Road,,Fairfield Road,,Fairfield Rd,,Lockett Road,,,,,,W,E0037853,Victoria Park,Appleton,,Widnes,EN,Victoria Park,EN,false,UKOS,351577,387014,-2.72936,53.37775,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000277,haladpgd,,,Birchfield Road,,Victoria Park,,Birchfield Rd,,Birchfield Road,,,,,,S,E0037853,Victoria Park,Appleton,,Widnes,EN,Victoria Park,EN,false,UKOS,351297,386912,-2.73355,53.3768,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000274,haladpdt,,,Wade Deacon,,Wade Deacon,,Wade Deacon,,Birchfield Road,,,,,,N,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351292,386780,-2.73361,53.37562,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000275,haladpdw,,,Horse & Jockey,,Horse & Jockey,,Horse & Jockey,,Birchfield Road,,,,,,S,E0037853,Victoria Park,Appleton,,Widnes,EN,Victoria Park,EN,false,UKOS,351337,386535,-2.73289,53.37342,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000276,haladpga,,,Birchfield Road,,Victoria Park,,Birchfield Rd,,Birchfield Road,,,,,,N,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351281,386939,-2.7338,53.37705,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000389,halpmawm,,,Green Oaks Path,,Green Oaks Path,,Green Oaks Path,,Warrington Road,,,,Adj,,NE,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,352492,386019,-2.71546,53.36889,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000207,haladmdw,,,Widnes Rec.,,Widnes Rec.,,Widnes Rec.,,Liverpool Road,,,,,,NW,E0037807,Ball ODitton,Ditton,,Widnes,EN,Ball O'Ditton,EN,false,UKOS,350412,386260,-2.74675,53.37086,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-10-18T09:47:25,4,new,active
068000000208,haladmga,,,Widnes Rec.,,Widnes Rec.,,Widnes Rec.,,,,,,,,SE,E0037807,Ball ODitton,Ditton,,Widnes,EN,Ball O'Ditton,EN,false,UKOS,350435,386264,-2.74641,53.3709,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-10-18T09:47:14,4,new,active
068000000209,haladmgd,,,Ball O Ditton,,Ball O Ditton,,Ball O Ditton,,Liverpool Road,,,,,,SW,E0037807,Ball ODitton,Ditton,,Widnes,EN,Ball O'Ditton,EN,false,UKOS,350118,386329,-2.75118,53.37145,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
